fecha,tmed,tmin,tmax,prec,velmedia,racha,sol,presMax,presMin,num_estaciones
2024-05-14,15.18964326812428,10.657192174913694,19.720138089758343,3.4363317757009346,3.814486638537271,11.604237288135591,7.06013986013986,954.0821428571428,951.3709821428572,886
2024-05-15,13.65623556581986,8.847113163972287,18.476585928489044,1.5547479484173503,3.346554149085794,10.758297872340426,7.520833333333333,954.4783783783784,952.081081081081,886
2024-05-16,13.66120092378753,8.589376443418013,18.73129330254041,1.884929906542056,3.141068917018284,10.29098591549296,7.03986013986014,955.3085201793722,952.7201793721972,885
2024-05-17,14.911791907514452,9.8878612716763,19.93479768786127,2.429988331388565,2.862676056338028,9.611048158640228,7.359859154929577,956.1423423423424,952.663963963964,882
2024-05-18,14.946180555555555,9.384606481481482,20.50727482678984,2.524501758499414,2.5233802816901405,8.919746121297603,8.275714285714285,956.7846846846847,954.1815315315316,882
2024-05-19,14.815483119906869,9.79871944121071,19.83247962747381,3.356132075471698,2.6422695035460992,9.482102272727271,6.72463768115942,956.609009009009,953.6522522522522,875
2024-05-20,14.83213457076566,9.508120649651971,20.148267898383374,0.9954225352112676,2.928125,9.875106685633002,7.859859154929577,957.8290909090908,954.6431818181818,881
2024-05-21,15.069053117782907,9.767205542725172,20.37043879907621,1.5199764982373678,3.101697312588402,10.408603667136813,7.8538461538461535,961.0536036036036,957.2283783783784,880
2024-05-22,15.393079584775084,9.682142857142855,21.096078431372547,1.0763466042154568,2.843380281690141,9.857203389830508,9.084027777777775,962.4518018018016,959.1369369369368,882
2024-05-23,15.834942528735631,9.500688863375432,22.16620689655172,0.2646100116414435,2.536044880785414,8.563751763046545,10.202836879432624,961.796818181818,958.94,885
2024-05-24,17.19656357388316,10.465750286368843,23.92955326460481,0.2634570765661252,2.5889664804469272,8.563407821229049,11.203521126760563,961.9582959641256,958.7578475336323,887
2024-05-25,18.363563218390805,11.097241379310343,25.627701149425285,0.2498839907192575,2.8193548387096774,9.235804195804196,11.094964028776978,962.2560538116592,959.2928251121076,886
2024-05-26,18.649426605504587,12.111811926605505,25.189449541284404,0.2198837209302325,2.7416201117318435,9.027552447552448,10.12,963.0695067264572,959.9286995515696,887
2024-05-27,18.48156682027649,12.430990783410138,24.53594470046083,0.078538283062645,2.7815126050420167,8.872573839662447,10.100694444444445,963.6572072072072,960.6716216216216,885
2024-05-28,19.218087557603685,12.089861751152071,26.34608294930876,0.0037296037296037,2.623842917251052,8.40492264416315,12.004861111111111,964.2407239819004,961.3348416289592,882
2024-05-29,20.56172413793104,13.179770114942528,27.946321839080458,0.1251748251748251,2.472650771388499,8.274647887323944,11.948591549295775,962.5745454545454,958.6027272727272,885
2024-05-30,20.60610599078341,13.935558112773302,27.26912442396313,1.016106604866744,2.9663853727144867,9.964174894217209,9.976056338028169,958.8945454545454,954.455,886
2024-05-31,18.88273878020713,13.13084004602992,24.63241379310345,0.3113689095127609,3.738687150837989,10.590042075736324,10.70357142857143,958.2148648648648,955.0072072072072,888
2024-06-01,18.11877880184332,12.316820276497696,23.918663594470047,0.6447154471544716,3.610474860335196,10.299299719887957,10.60281690140845,961.5755656108598,957.7524886877828,886
2024-06-02,18.35638665132336,12.22059838895282,24.497241379310346,0.1252619324796274,3.265406162464986,9.65007012622721,11.480141843971632,962.0595454545456,959.4940909090908,886
2024-06-03,19.18124280782509,12.852359033371693,25.51288837744534,0.5499416569428238,2.931564245810056,9.308823529411764,10.675352112676055,960.8322727272728,957.4486363636364,886
